date,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,visibility
2018-01-01 00:00:00,0,0,32.8,27.41,6.31,0.32,,5.72,342,0,0,9.997
2018-01-01 01:00:00,0,0,31.66,28.49,3.35,0.29,,3.33,20,0,0,9.997
2018-01-01 02:00:00,0,0,31.6,26.05,5.23,0.32,,5.63,4,0,0,9.997
2018-01-01 03:00:00,0,0,25.1,19.45,5.22,0.42,,4.56,14,0,0,9.997
2018-01-01 04:00:00,0,0,29.37,23.43,5.16,0.35,,5.61,358,0,0,9.997
2018-01-01 05:00:00,0,0,26.44,26.44,5.22,0.4,,2.97,312,0,0,9.997
2018-01-01 06:00:00,0,0,26.82,23,3.42,0.36,,3.31,1,0,0,9.997
2018-01-01 07:00:00,0,0,26.63,26.63,3.39,0.36,,2.47,65,0,0,9.997
2018-01-01 08:00:00,0,0,27.03,23.22,1.7,0.33,,3.32,72,0,0,9.997
2018-01-01 09:00:00,0,0,30.12,30.12,6.82,0.37,,1.78,94,0,0,9.997
2018-01-01 10:00:00,0,0,35.64,35.64,10.29,0.34,,1.83,176,0,1,9.997
2018-01-01 11:00:00,0,0,46.41,46.41,10.35,0.23,,1.9,225,0,2,9.997
2018-01-01 12:00:00,0,0,51.57,51.57,10.31,0.19,,3.05,180,0,2,9.997
2018-01-01 13:00:00,0,0,58.51,58.51,11.94,0.16,,4.61,183,0,3,9.997
2018-01-01 14:00:00,0,0,58.63,58.63,11.94,0.16,,4.71,248,0,2,9.997
2018-01-01 15:00:00,0,0,56.74,56.74,8.57,0.14,,5.22,289,0,1,9.997
2018-01-01 16:00:00,0,0,58.73,58.73,8.65,0.13,,7.74,257,0,0,9.997
2018-01-01 17:00:00,0,0,53.44,53.44,10.35,0.18,,3.34,268,0,0,9.997
2018-01-01 18:00:00,0,0,44.59,43.28,10.38,0.24,,3.27,334,0,0,9.997
2018-01-01 19:00:00,0,0,42.7,42.7,6.95,0.23,,2.69,42,0,0,9.997
2018-01-01 20:00:00,0,0,41,39.2,8.68,0.26,,3.27,160,0,0,9.997
2018-01-01 21:00:00,0,0,37.8,37.8,8.65,0.29,,1.51,6,0,0,9.997
2018-01-01 22:00:00,0,0,37.69,37.69,9.17,0.3,,2.86,1,0,0,9.997
2018-01-01 23:00:00,0,0,36.95,34.59,8.4,0.3,,3.27,343,0,0,9.997
2018-01-02 00:00:00,0,0,37.09,32.53,8.63,0.3,,5.67,36,0,0,9.997
2018-01-02 01:00:00,0,0,32.7,32.7,5.25,0.31,,2.34,352,0,0,9.997
2018-01-02 02:00:00,0,0,31.86,26.35,8.64,0.37,,5.65,79,0,0,9.997
2018-01-02 03:00:00,0,0,33.49,29.25,9.54,0.36,,4.54,40,0,0,9.997
2018-01-02 04:00:00,0,0,31.51,25.92,6.85,0.35,,5.67,303,0,0,9.997
2018-01-02 05:00:00,0,0,31.16,27.87,8.65,0.38,,3.37,60,0,0,9.997
2018-01-02 06:00:00,0,0,32.23,29.16,6.9,0.34,,3.3,63,0,0,9.997
2018-01-02 07:00:00,0,0,30.87,26.19,5.32,0.33,,4.55,40,0,0,9.997
2018-01-02 08:00:00,0,0,33.06,33.06,8.57,0.35,,2.52,46,0,0,9.997
2018-01-02 09:00:00,0,0,34.51,34.51,8.63,0.33,,2.92,65,0,0,9.997
2018-01-02 10:00:00,0,0,39.27,39.27,10.43,0.3,,2.07,98,0,1,9.997
2018-01-02 11:00:00,0,0,44.53,43.34,12.19,0.27,,3.15,218,0,2,9.997
2018-01-02 12:00:00,0,0,49.84,49.12,12.18,0.22,,3.43,328,0,2,9.997
2018-01-02 13:00:00,0,0,51.66,51.66,12.19,0.2,,3.49,98,0,3,9.997
2018-01-02 14:00:00,0,0,55.21,55.21,12.14,0.18,,4.03,162,0,2,9.997
2018-01-02 15:00:00,0,0,55.23,55.23,10.34,0.16,,4.6,141,0,1,9.997
2018-01-02 16:00:00,0,0,53.4,53.4,11.96,0.19,,4.65,108,0,0,9.997
2018-01-02 17:00:00,0,0,49.79,49.79,12.14,0.22,,2.56,68,0,0,9.997
2018-01-02 18:00:00,0,0,45.63,45.63,12.08,0.25,,2.35,1,0,0,9.997
2018-01-02 19:00:00,0,0,43.35,43.35,10.35,0.26,,2.49,46,0,0,9.997
2018-01-02 20:00:00,0,0,37.65,35.32,8.61,0.3,,3.33,43,0,0,9.997
2018-01-02 21:00:00,0,0,42.31,39.16,8.56,0.25,,5.03,4,0,0,9.997
2018-01-02 22:00:00,0,0,39.33,37.1,8.61,0.28,,3.45,88,0,0,9.997
2018-01-02 23:00:00,0,0,35.65,30.05,8.53,0.32,,6.75,39,0,0,9.997
2018-01-03 00:00:00,0,0,38.67,34.63,8.5,0.28,,5.36,2,0,0,9.997
2018-01-03 01:00:00,0,0,37.51,31.04,10.12,0.32,,8.97,49,0,0,9.997
2018-01-03 02:00:00,0,0,31.97,28.65,8.35,0.37,,3.48,8,0,0,9.997
2018-01-03 03:00:00,0,0,31.95,28.66,8.41,0.37,,3.45,30,0,0,9.997
2018-01-03 04:00:00,0,0,31.76,26.54,4.93,0.32,,5.29,28,0,0,9.997
2018-01-03 05:00:00,0,0,29.15,23.63,5,0.35,,5.1,22,0,0,9.997
2018-01-03 06:00:00,0,0,28.23,21.86,4.89,0.36,,5.86,9,0,0,9.997
2018-01-03 07:00:00,0,0,28.66,22.46,1.43,0.3,,5.75,10,0,0,9.997
2018-01-03 08:00:00,0,0,28.37,21.47,4.87,0.36,,6.53,1,0,0,9.997
2018-01-03 09:00:00,0,0,28.49,21.63,6.65,0.39,,6.52,29,0,0,9.997
2018-01-03 10:00:00,0,0,45.91,42.3,3.38,0.17,,6.93,40,0,1,9.997
2018-01-03 11:00:00,0,0,49.58,46.29,3.3,0.15,,7.92,41,0,2,9.997
2018-01-03 12:00:00,0,0,49.44,47.81,3.16,0.15,,4.61,86,0,3,9.997
2018-01-03 13:00:00,0,0,52.41,52.41,1.35,0.12,,4.3,96,0,3,9.997
2018-01-03 14:00:00,0,0,53.77,53.77,-0.32,0.11,,5.74,120,0,2,9.997
2018-01-03 15:00:00,0,0,55.02,55.02,1.42,0.11,,3.81,137,0,1,9.997
2018-01-03 16:00:00,0,0,54.12,54.12,1.36,0.11,,5.61,140,0,0,9.997
2018-01-03 17:00:00,0,0,49.86,49.26,1.29,0.13,,3.29,62,0,0,9.997
2018-01-03 18:00:00,0,0,43.89,43.89,-0.44,0.15,,2.59,77,0,0,9.997
2018-01-03 19:00:00,0,0,37.53,37.53,1.33,0.21,,2.91,32,0,0,9.997
2018-01-03 20:00:00,0,0,35.84,33.15,-0.38,0.21,,3.42,19,0,0,9.997
2018-01-03 21:00:00,0,0,35.72,32.25,-0.41,0.21,,4.12,28,0,0,9.997
2018-01-03 22:00:00,0,0,35.56,32.84,-0.44,0.21,,3.41,138,0,0,9.997
2018-01-03 23:00:00,0,0,33.93,31.03,-0.45,0.23,,3.37,58,0,0,9.997
2018-01-04 00:00:00,0,0,36.25,32.4,-0.44,0.21,,4.62,64,0,0,9.997
2018-01-04 01:00:00,0,0,30.38,25.5,-0.45,0.26,,4.67,46,0,0,9.997
2018-01-04 02:00:00,0,0,32.08,28.85,-0.46,0.24,,3.42,42,0,0,9.997
2018-01-04 03:00:00,0,0,30.26,25.39,-0.37,0.26,,4.63,20,0,0,9.997
2018-01-04 04:00:00,0,0,32.96,28.6,1.29,0.25,,4.57,27,0,0,9.997
2018-01-04 05:00:00,0,0,26.87,21.44,-0.4,0.3,,4.62,43,0,0,9.997
2018-01-04 06:00:00,0,0,26.87,21.47,-0.39,0.3,,4.59,61,0,0,9.997
2018-01-04 07:00:00,0,0,29.26,25.76,-2.12,0.25,,3.33,88,0,0,9.997
2018-01-04 08:00:00,0,0,31.55,28.26,-0.81,0.24,,3.41,58,0,0,9.997
2018-01-04 09:00:00,0,0,30.34,25.41,1.37,0.28,,4.7,60,0,0,9.997
2018-01-04 10:00:00,0,0,39.08,35.92,1.42,0.2,,4.37,76,0,1,9.997
2018-01-04 11:00:00,0,0,46.35,46.35,1.42,0.15,,2.13,146,0,2,9.997
2018-01-04 12:00:00,0,0,54.99,54.99,4.9,0.13,,3.29,131,0,3,9.997
2018-01-04 13:00:00,0,0,56.83,56.83,3.19,0.11,,3.21,188,0,3,9.997
2018-01-04 14:00:00,0,0,58.68,58.68,3.16,0.1,,3.34,212,0,2,9.997
2018-01-04 15:00:00,0,0,58.85,58.85,1.45,0.1,,3.15,224,0,1,9.997
2018-01-04 16:00:00,0,0,60.47,60.47,1.44,0.09,,3.06,215,0,0,9.997
2018-01-04 17:00:00,0,0,55.23,55.23,3.16,0.12,,1.98,257,0,0,9.997
2018-01-04 18:00:00,0,0,49.61,49.61,1.51,0.13,,1.65,31,0,0,9.997
2018-01-04 19:00:00,0,0,42.65,42.65,2.7,0.19,,2.01,172,0,0,9.997
2018-01-04 20:00:00,0,0,37.45,37.45,-1.99,0.18,,2.52,17,0,0,7.002
2018-01-04 21:00:00,0,0,37.25,33.63,2.57,0.23,,4.54,33,0,0,9.997
2018-01-04 22:00:00,0,0,38.11,33.73,1.87,0.21,,5.69,32,0,0,9.997
2018-01-04 23:00:00,0,0,35.58,30.76,-0.27,0.21,,5.64,32,0,0,9.997
2018-01-05 00:00:00,0,0,34.75,30.66,4.23,0.27,,4.61,76,0,0,9.997
2018-01-05 01:00:00,0,0,32.02,28.89,1.59,0.27,,3.34,68,0,0,9.997
2018-01-05 02:00:00,0,0,30.27,26.86,1.64,0.29,,3.36,56,0,0,9.997
2018-01-05 03:00:00,0,0,30.29,26.91,1.58,0.29,,3.34,53,0,0,9.997
2018-01-05 04:00:00,0,0,34.38,31.62,1.56,0.24,,3.31,28,0,0,9.997
2018-01-05 05:00:00,0,0,30.4,30.4,3.66,0.31,,1.7,21,0,0,9.997
2018-01-05 06:00:00,0,0,32.12,32.12,3.79,0.3,,2.52,33,0,0,9.997
2018-01-05 07:00:00,0,0,32.19,29.12,5.49,0.32,,3.31,158,0,0,9.997
2018-01-05 08:00:00,0,0,32.15,27.7,3.88,0.3,,4.52,55,0,0,9.997
2018-01-05 09:00:00,0,0,35.61,35.61,7.07,0.3,,1.6,4,0,0,9.997
2018-01-05 10:00:00,0,0,42.65,42.65,9.05,0.25,,1.36,177,0,1,9.997
2018-01-05 11:00:00,0,0,53.14,53.14,14.28,0.21,,4.57,197,0,2,9.997
2018-01-05 12:00:00,0,0,53.22,53.22,19.58,0.26,,3.01,181,0,3,9.997
2018-01-05 13:00:00,0,0,58.6,58.6,26.6,0.29,,3.8,184,0,3,9.997
2018-01-05 14:00:00,0,0,62.16,62.16,28.01,0.27,,4.78,246,0,2,9.997
2018-01-05 15:00:00,0,0,60.13,60.13,28.02,0.29,,4.47,237,0,1,9.997
2018-01-05 16:00:00,0,0,62.32,62.32,28.89,0.28,,5.79,250,0,0,9.997
2018-01-05 17:00:00,0,0,60.48,60.48,28.44,0.29,,5.72,279,0,0,9.997
2018-01-05 18:00:00,0,0,50.05,50.05,27.54,0.41,,2.29,307,0,0,9.997
2018-01-05 19:00:00,0,0,46.41,46.41,28.28,0.49,,2.43,9,0,0,9.997
2018-01-05 20:00:00,0,0,46.16,46.16,28.32,0.5,,2.6,4,0,0,9.997
2018-01-05 21:00:00,0,0,44.15,41.65,26.22,0.49,,4.58,64,0,0,9.997
2018-01-05 22:00:00,0,0,41.23,37.44,26.6,0.56,,5.67,145,0,0,9.997
2018-01-05 23:00:00,0,0,41.39,39.74,26.6,0.55,,3.17,4,0,0,9.997
2018-01-06 00:00:00,0,0,39.8,37.78,24.9,0.55,,3.31,51,0,0,9.997
2018-01-06 01:00:00,0,0,39.57,36.3,26.58,0.59,,4.59,69,0,0,9.997
2018-01-06 02:00:00,0,0,40.18,40.18,26.66,0.58,,1.84,71,0,0,9.997
2018-01-06 03:00:00,0,0,40.23,38.24,26.65,0.58,,3.34,58,0,0,9.997
2018-01-06 04:00:00,0,0,40.31,38.38,28.33,0.62,,3.3,75,0,0,9.997
2018-01-06 05:00:00,0,0,41.91,38.3,28.37,0.58,,5.59,69,0,0,9.997
2018-01-06 06:00:00,0,0,37.65,37.65,28.36,0.69,,2.36,178,0,0,9.997
2018-01-06 07:00:00,0,0,37.76,35.42,28.37,0.69,,3.34,79,0,0,9.997
2018-01-06 08:00:00,0,0,41.93,41.93,26.67,0.54,,2.76,36,0,0,9.997
2018-01-06 09:00:00,0,0,37.65,37.65,28.35,0.69,,1.86,50,0.44,0,9.997
2018-01-06 10:00:00,0,0,42.95,42.95,30.04,0.6,,2.07,60,0.75,1,9.997
2018-01-06 11:00:00,0,0,51.43,51.43,30.1,0.44,,4.55,121,0.44,2,9.997
2018-01-06 12:00:00,0,0,53.3,53.3,28.43,0.38,,3,168,0.75,2,9.997
2018-01-06 13:00:00,0,0,55.13,55.13,28.38,0.36,,4.63,199,0,3,9.997
2018-01-06 14:00:00,0,0,55.24,55.24,28.26,0.35,,4.06,236,0,2,9.997
2018-01-06 15:00:00,0,0,54.86,54.86,28.24,0.36,,4.53,233,0.75,1,9.997
2018-01-06 16:00:00,0,0,56.88,56.88,28.23,0.33,,3.95,183,1,0,9.997
2018-01-06 17:00:00,0,0,55.13,55.13,28.2,0.35,,4.24,256,1,0,9.997
2018-01-06 18:00:00,0,0,53.33,53.33,28.26,0.38,,4.58,259,1,0,9.997
2018-01-06 19:00:00,0,0,51.52,51.52,28.53,0.41,,3.61,328,1,0,9.997
2018-01-06 20:00:00,0,0,47.93,45.92,32.12,0.54,,4.8,338,1,0,9.997
2018-01-06 21:00:00,0,0,46.18,43.92,37.33,0.71,,4.72,292,0.75,0,9.997
2018-01-06 22:00:00,0,0,44.39,41.88,40.79,0.87,,4.65,291,0.75,0,9.997
2018-01-06 23:00:00,0,0,42.66,41.05,37.41,0.82,,3.31,74,0.75,0,9.997
2018-01-07 00:00:00,0,0,37.43,37.43,35.6,0.93,,2.02,258,0.19,0,9.997
2018-01-07 01:00:00,0,0,38.12,35.98,32.13,0.79,,3.21,358,0,0,9.997
2018-01-07 02:00:00,0,0,36.96,34.01,32.13,0.82,,3.8,48,0,0,9.997
2018-01-07 03:00:00,0,0,36.43,32.64,30.39,0.78,,4.58,54,0,0,9.997
2018-01-07 04:00:00,0,0,36.05,33.44,32.38,0.86,,3.37,16,0,0,9.997
2018-01-07 05:00:00,0,0,34.62,31.61,31.61,0.89,,3.53,0,0,0,9.997
2018-01-07 06:00:00,0,0,35.03,35.03,26.92,0.72,,2.96,4,0,0,9.997
2018-01-07 07:00:00,0,0,34.18,31.31,29.8,0.84,,3.37,11,0,0,9.997
2018-01-07 08:00:00,0,0,34.37,31.37,26.76,0.73,,3.5,4,0.44,0,3.998
2018-01-07 09:00:00,0,0,35.78,35.78,28.44,0.74,,2.7,79,0,0,9.997
2018-01-07 10:00:00,0,0,40.91,40.91,33.54,0.75,,2.39,67,0,1,9.997
2018-01-07 11:00:00,0,0,46.27,44.27,33.67,0.61,,4.37,92,0,2,9.997
2018-01-07 12:00:00,0,0,48.91,46.56,31.96,0.52,,5.65,97,0,3,9.997
2018-01-07 13:00:00,0,0,53.39,53.39,31.95,0.44,,2.89,137,0,3,9.997
2018-01-07 14:00:00,0,0,54.99,54.99,30.04,0.38,,3.49,120,0,2,9.997
2018-01-07 15:00:00,0,0,55.96,55.96,23.24,0.28,,4.67,82,0,1,9.997
2018-01-07 16:00:00,0,0,56.52,56.52,21.51,0.25,,4.63,190,0,0,9.997
2018-01-07 17:00:00,0,0,54.59,54.59,21.41,0.27,,3.32,179,0,0,9.997
2018-01-07 18:00:00,0,0,47.04,45.03,27.07,0.46,,4.57,109,0,0,9.997
2018-01-07 19:00:00,0,0,41.14,38.1,25.94,0.54,,4.62,55,0,0,9.997
2018-01-07 20:00:00,0,0,37.72,33.83,25.92,0.62,,4.95,4,0,0,9.997
2018-01-07 21:00:00,0,0,40.8,35.64,24.92,0.53,,7.85,48,0,0,9.997
2018-01-07 22:00:00,0,0,35.63,32.92,23.17,0.6,,3.41,148,0,0,9.997
2018-01-07 23:00:00,0,0,33.77,30.83,24.81,0.69,,3.38,148,0,0,9.997
2018-01-08 00:00:00,0,0,33.93,31.01,26.44,0.74,,3.38,59,0,0,9.997
2018-01-08 01:00:00,0,0,36.77,31.41,24.66,0.61,,6.73,65,0,0,9.997
2018-01-08 02:00:00,0,0,36.47,32.66,22.97,0.58,,4.62,54,0,0,9.997
2018-01-08 03:00:00,0,0,32.25,27.62,22.96,0.68,,4.73,330,0,0,9.997
2018-01-08 04:00:00,0,0,33.75,29.38,26.37,0.74,,4.73,44,0,0,9.997
2018-01-08 05:00:00,0,0,35.87,33.24,22.52,0.58,,3.36,8,0,0,9.997
2018-01-08 06:00:00,0,0,35.46,31.48,22.45,0.59,,4.62,171,0,0,9.997
2018-01-08 07:00:00,0,0,33.74,29.47,22.52,0.63,,4.62,145,0,0,9.997
2018-01-08 08:00:00,0,0,35.52,30.62,22.82,0.6,,5.74,148,0,0,9.997
2018-01-08 09:00:00,0,0,40.78,38.88,24.05,0.51,,3.33,90,0,0,9.997
2018-01-08 10:00:00,0,0,42.68,41.06,24.97,0.49,,3.32,69,0.44,1,9.997
2018-01-08 11:00:00,0,0,46.26,45.35,25.41,0.44,,3.09,155,0.44,2,9.997
2018-01-08 12:00:00,0,0,49.7,49.7,25.4,0.38,,2.71,100,0.75,2,9.997
2018-01-08 13:00:00,0,0,49.74,47.57,25.85,0.39,,5.6,152,1,2,9.997
2018-01-08 14:00:00,0,0,49.79,48.23,26.91,0.41,,4.6,139,1,2,9.997
2018-01-08 15:00:00,0,0,49.04,47.36,28.44,0.45,,4.59,93,0.75,1,9.997
2018-01-08 16:00:00,0,0,48.94,46.59,30.27,0.48,,5.64,125,1,0,9.997
2018-01-08 17:00:00,0,0,47.13,46.05,32.13,0.56,,3.41,84,0.75,0,9.997
2018-01-08 18:00:00,0,0,47.9,46,35.56,0.62,,4.62,108,0.75,0,9.997
2018-01-08 19:00:00,0,0,46.25,43.4,35.54,0.66,,5.65,130,1,0,9.997
2018-01-08 20:00:00,0,0,45.01,43.73,33.89,0.65,,3.29,119,1,0,9.997
2018-01-08 21:00:00,0,0,43.83,41.3,39.03,0.83,,4.56,89,1,0,9.997
2018-01-08 22:00:00,0.0034,0.95,44.33,39.49,40.69,0.87,,8.82,51,0.75,0,9.997
2018-01-08 23:00:00,0.0036,0.44,44.23,41.12,39.09,0.82,,5.49,37,0.75,0,9.997
2018-01-09 00:00:00,0,0,44.28,42.76,40.71,0.87,,3.45,58,0.75,0,9.997
2018-01-09 01:00:00,0.0003,0.03,42.56,39.69,39.12,0.88,,4.72,37,1,0,9.997
2018-01-09 02:00:00,0,0,42.51,38.28,35.67,0.77,,6.8,75,1,0,9.997
2018-01-09 03:00:00,0,0,42.09,38.43,37.31,0.83,,5.71,68,0.75,0,9.997
2018-01-09 04:00:00,0,0,42.61,39.03,37.3,0.81,,5.75,69,1,0,9.997
2018-01-09 05:00:00,0,0,42.01,39.86,35.58,0.78,,3.77,67,1,0,9.997
2018-01-09 06:00:00,0,0,42.54,39.74,39.01,0.87,,4.63,69,1,0,9.997
2018-01-09 07:00:00,0.0464,1,40.53,36.57,40.53,1,,5.73,61,1,0,9.997
2018-01-09 08:00:00,0.0699,1,42.6,37.26,41,0.94,,9.07,40,1,0,9.997
2018-01-09 09:00:00,0.0564,1,42.63,36.39,39.47,0.88,,11.33,34,1,0,9.997
2018-01-09 10:00:00,0,0,40.22,35.66,39.12,0.96,,6.57,38,1,1,9.997
2018-01-09 11:00:00,0,0,42.57,38.73,39.17,0.88,,6.13,38,1,2,9.997
2018-01-09 12:00:00,0,0,41.93,38.54,40.88,0.96,,5.28,28,1,2,9.997
2018-01-09 13:00:00,0,0,43.31,39.85,40.91,0.91,,5.76,63,1,2,9.997
2018-01-09 14:00:00,0,0,44.73,41.55,40.93,0.86,,5.75,48,1,2,9.997
2018-01-09 15:00:00,0,0,46.21,42.91,40.95,0.82,,6.44,28,1,1,9.997
2018-01-09 16:00:00,0,0,47.94,45.25,40.86,0.76,,5.95,36,0.75,0,9.997
2018-01-09 17:00:00,0,0,47.94,44.98,40.87,0.76,,6.47,25,0.75,0,9.997
2018-01-09 18:00:00,0,0,46.19,43.99,39.21,0.76,,4.63,32,0.44,0,9.997
2018-01-09 19:00:00,0,0,47.76,45.61,39.19,0.72,,4.96,97,0.75,0,9.997
2018-01-09 20:00:00,0.012,0.98,44.33,40.52,42.56,0.93,,6.7,177,1,0,7.002
2018-01-09 21:00:00,0.0865,0.67,40.94,37.23,37.57,0.88,,5.47,236,1,0,7.002
2018-01-09 22:00:00,0.0559,0.99,40.8,37.68,39.18,0.94,,4.65,346,1,0,9.997
2018-01-09 23:00:00,0.0207,0.99,39.07,35.95,37.43,0.94,,4.32,51,0.75,0,9.997
2018-01-10 00:00:00,0.0005,0.02,39.07,34.83,37.36,0.94,,5.74,115,1,0,9.997
2018-01-10 01:00:00,0.0054,0.53,39,39,37.34,0.94,,1.66,258,1,0,9.997
2018-01-10 02:00:00,0.0031,0.31,39,36.93,37.36,0.94,,3.26,209,1,0,9.997
2018-01-10 03:00:00,0,0,38.99,38.99,37.36,0.94,,2.59,182,1,0,9.997
2018-01-10 04:00:00,0,0,39,36.77,37.36,0.94,,3.41,266,1,0,7.002
2018-01-10 05:00:00,0.0037,0.33,38.33,35.98,38.33,1,,3.43,255,1,0,7.002
2018-01-10 06:00:00,0.0115,0.97,38.58,35.07,38.58,1,,4.68,228,1,0,7.002
2018-01-10 07:00:00,0,0,38.96,33.9,38.96,1,,6.98,237,1,0,9.997
2018-01-10 08:00:00,0.015,0.36,39.1,34.02,39.1,1,,7.06,238,1,0,3.998
2018-01-10 09:00:00,0.0046,0.54,39.03,32.84,39.03,1,,9.13,243,1,0,3.998
2018-01-10 10:00:00,0.0002,0.02,40.8,35.52,39.16,0.94,,8.07,248,1,1,7.002
2018-01-10 11:00:00,0.0002,0.03,40.82,36.75,39.15,0.94,,5.97,226,1,2,9.997
2018-01-10 12:00:00,0,0,40.88,36.82,39.16,0.94,,5.98,227,1,2,9.997
2018-01-10 13:00:00,0,0,42.59,37.68,40.84,0.93,,8.11,235,1,2,9.997
2018-01-10 14:00:00,0,0,42.62,34.75,39.17,0.87,,16.6,220,1,2,9.997
2018-01-10 15:00:00,0,0,42.62,38.3,40.81,0.93,,7.01,217,1,1,9.997
2018-01-10 16:00:00,0,0,42.66,35.39,39.16,0.87,,14.49,221,1,0,9.997
2018-01-10 17:00:00,0,0,42.96,38.72,39.13,0.86,,6.97,242,1,0,9.997
2018-01-10 18:00:00,0,0,42.64,38.34,39.1,0.87,,6.96,238,1,0,9.997
2018-01-10 19:00:00,0,0,42.61,38.96,39.13,0.87,,5.85,240,1,0,9.997
2018-01-10 20:00:00,0,0,42.58,37.81,40.76,0.93,,7.84,280,1,0,9.997
2018-01-10 21:00:00,0,0,40.47,35.83,37.39,0.89,,6.79,269,0.75,0,9.997
2018-01-10 22:00:00,0,0,39.46,37.32,37.35,0.92,,3.38,339,0.44,0,9.997
2018-01-10 23:00:00,0,0,38.14,38.14,33.8,0.84,,2.41,318,0,0,9.997
2018-01-11 00:00:00,0,0,37.46,37.46,33.81,0.87,,2.84,332,0.19,0,5
2018-01-11 01:00:00,0,0,36.49,31.85,32.15,0.84,,5.62,311,0,0,7.002
2018-01-11 02:00:00,0,0,37.16,34.97,35.4,0.93,,3.15,344,0,0,9.997
2018-01-11 03:00:00,0,0,33.77,30.9,32.06,0.93,,3.33,46,0,0,9.997
2018-01-11 04:00:00,0,0,33.67,30.94,32,0.94,,3.19,9,0,0,9.997
2018-01-11 05:00:00,0,0,32,32,31.92,1,,2.65,348,0,0,9.997
2018-01-11 06:00:00,0,0,31.92,28.87,30.21,0.93,,3.27,79,0.75,0,9.997
2018-01-11 07:00:00,0,0,30.23,25.49,30.16,1,,4.5,301,0.75,0,2
2018-01-11 08:00:00,0,0,30.16,26.79,30.12,1,,3.32,149,0,0,9.997
2018-01-11 09:00:00,0,0,32.08,32.08,31.98,1,,2.09,355,0,0,9.997
2018-01-11 10:00:00,0,0,37.39,37.39,35.4,0.92,,2.38,43,0,1,9.997
2018-01-11 11:00:00,0,0,42.67,42.67,33.83,0.71,,2.28,158,0,2,9.997
2018-01-11 12:00:00,0,0,46.17,46.17,32.09,0.58,,2.12,180,0,3,9.997
2018-01-11 13:00:00,0,0,47.98,46.99,32.15,0.54,,3.45,182,0,3,9.997
2018-01-11 14:00:00,0,0,49.78,49.78,32.1,0.5,,2.93,215,0,2,9.997
2018-01-11 15:00:00,0,0,51.51,51.51,30.28,0.44,,2.67,223,,,9.997
2018-01-11 16:00:00,0,0,49.89,49.48,30.21,0.47,,3.08,238,,,9.997
2018-01-11 17:00:00,0,0,51.48,51.48,28.45,0.41,,3.32,251,,,9.997
2018-01-11 18:00:00,0,0,46.11,45,28.56,0.5,,3.29,337,,0,9.997
2018-01-11 19:00:00,0,0,40.95,38.01,31.93,0.7,,4.48,31,0,0,9.997
2018-01-11 20:00:00,0,0,35.72,35.72,31.94,0.86,,2.69,354,0,0,9.997
2018-01-11 21:00:00,0,0,36.07,33.46,31.94,0.85,,3.37,138,0,0,9.997
2018-01-11 22:00:00,0,0,32.07,28.88,30.15,0.93,,3.39,62,0,0,9.997
2018-01-11 23:00:00,0,0,34.49,31.72,30.11,0.84,,3.33,51,0,0,9.997
2018-01-12 00:00:00,0,0,34.33,34.33,30.1,0.84,,2.67,9,0,0,9.997
2018-01-12 01:00:00,0,0,33.98,30.95,28.33,0.8,,3.48,10,0,0,9.997
2018-01-12 02:00:00,0,0,33.63,30.69,28.38,0.81,,3.37,23,0,0,9.997
2018-01-12 03:00:00,0,0,30.2,26.64,28.31,0.93,,3.47,13,0,0,9.997
2018-01-12 04:00:00,0,0,32.16,29.02,28.27,0.85,,3.36,55,0,0,9.997
2018-01-12 05:00:00,0,0,28.51,23.38,26.63,0.93,,4.59,62,0,0,9.997
2018-01-12 06:00:00,0,0,28.48,23.4,26.58,0.92,,4.55,23,0,0,9.997
2018-01-12 07:00:00,0,0,28.47,28.47,26.64,0.93,,2.32,359,0,0,9.997
2018-01-12 08:00:00,0,0,31.32,28.46,26.65,0.83,,3.06,3,0,0,9.997
2018-01-12 09:00:00,0,0,32.02,27.51,30.07,0.92,,4.56,69,0,0,9.997
2018-01-12 10:00:00,0,0,40.89,40.89,31.09,0.68,,1.99,157,0,1,9.997
2018-01-12 11:00:00,0,0,44.54,44.54,33.64,0.65,,2.28,181,0,2,9.997
2018-01-12 12:00:00,0,0,49.69,49.69,33.67,0.54,,2.47,183,0,3,9.997
2018-01-12 13:00:00,0,0,53.26,53.26,33.71,0.47,,4.15,308,0,3,9.997
2018-01-12 14:00:00,0,0,55.11,55.11,33.75,0.44,,3.4,286,,,9.997
2018-01-12 15:00:00,0,0,54.24,54.24,32.08,0.43,,3.91,253,,,9.997
2018-01-12 16:00:00,0,0,55.21,55.21,32.08,0.41,,4.38,347,0,1,9.997
2018-01-12 17:00:00,0,0,54.99,54.99,32.08,0.42,,3.24,348,0,0,9.997
2018-01-12 18:00:00,0,0,47.99,47.26,33.74,0.58,,3.16,357,,0,9.997
2018-01-12 19:00:00,0,0,42.77,42.77,31.83,0.65,,3,0,0,0,9.997
2018-01-12 20:00:00,0,0,39.42,37.2,31.84,0.74,,3.46,46,0,0,9.997
2018-01-12 21:00:00,0,0,42.91,41.24,27.68,0.55,,3.4,25,0,0,9.997
2018-01-12 22:00:00,0,0,41.51,37.35,27.28,0.57,,6.33,36,0,0,9.997
2018-01-12 23:00:00,0,0,42.53,38.91,27.1,0.54,,5.78,20,0,0,9.997
